,X,T,U
130,-5.909090909090908,0.02,0.0016353726
131,-5.6060606060606055,0.02,0.0017647147
132,-5.303030303030303,0.02,0.0019377172
133,-5.0,0.02,0.002173394
134,-4.696969696969697,0.02,0.002497226
135,-4.3939393939393945,0.02,0.0029460192
136,-4.09090909090909,0.02,0.0035691857
137,-3.787878787878787,0.02,0.004432708
138,-3.4848484848484844,0.02,0.005624175
139,-3.1818181818181817,0.02,0.0072516203
140,-2.878787878787879,0.02,0.009432763
141,-2.575757575757576,0.02,0.012257397
142,-2.2727272727272716,0.02,0.015719473
143,-1.9696969696969688,0.02,0.019619554
144,-1.666666666666666,0.02,0.023141533
145,-1.3636363636363633,0.02,0.020384401
146,-1.0606060606060606,0.02,-0.010636091
147,-0.7575757575757578,0.02,1.2518399
148,-0.45454545454545325,0.02,2.8025928
149,-0.1515151515151505,0.02,3.5747864
150,0.15151515151515227,0.02,3.5852828
151,0.45454545454545503,0.02,2.8385706
152,0.7575757575757578,0.02,1.3773496
153,1.0606060606060623,0.02,0.010075748
154,1.3636363636363633,0.02,0.008328259
155,1.6666666666666679,0.02,0.0076428056
156,1.9696969696969688,0.02,0.006779492
157,2.2727272727272734,0.02,0.0059673786
158,2.575757575757578,0.02,0.005257666
159,2.878787878787879,0.02,0.0046433806
160,3.1818181818181834,0.02,0.004110992
161,3.4848484848484844,0.02,0.0036488771
162,3.787878787878789,0.02,0.0032473207
163,4.09090909090909,0.02,0.0028974414
164,4.3939393939393945,0.02,0.0025920868
165,4.696969696969699,0.02,0.00232476
166,5.0,0.02,0.0020905733
167,5.3030303030303045,0.02,0.0018841624
168,5.6060606060606055,0.02,0.001702249
169,5.90909090909091,0.02,0.0015410781
170,6.212121212121211,0.02,0.0013973713
171,6.515151515151516,0.02,0.0012696981
172,6.81818181818182,0.02,0.0011550188
173,7.121212121212121,0.02,0.0010510683
174,7.424242424242426,0.02,0.0009572506
175,7.727272727272727,0.02,0.0008713603
176,8.030303030303031,0.02,0.00079238415
177,8.333333333333336,0.02,0.0007196665
178,8.636363636363637,0.02,0.00065141916
179,8.939393939393941,0.02,0.00058716536
180,9.242424242424242,0.02,0.00052684546
181,9.545454545454547,0.02,0.00046890974
182,9.848484848484848,0.02,0.00041353703
183,10.151515151515152,0.02,0.00036025047
184,10.454545454545457,0.02,0.00030833483
185,10.757575757575758,0.02,0.00025761127
186,11.060606060606062,0.02,0.00020802021
187,11.363636363636363,0.02,0.000159204
188,11.666666666666668,0.02,0.000110805035
189,11.969696969696969,0.02,6.300211e-05
190,12.272727272727273,0.02,1.5676022e-05
191,12.575757575757578,0.02,-3.1769276e-05
192,12.878787878787879,0.02,-7.8737736e-05
193,13.181818181818183,0.02,-0.00012588501
194,13.484848484848484,0.02,-0.00017279387
195,13.787878787878789,0.02,-0.00021982193
196,14.090909090909093,0.02,-0.00026714802
197,14.393939393939394,0.02,-0.0003144145
198,14.696969696969699,0.02,-0.00036162138
199,15.0,0.02,-0.00040847063
200,-15.0,0.03,0.0002385974
201,-14.696969696969697,0.03,0.0002720058
202,-14.393939393939394,0.03,0.00030636787
203,-14.09090909090909,0.03,0.0003412664
204,-13.787878787878787,0.03,0.00037696958
205,-13.484848484848484,0.03,0.00041347742
206,-13.181818181818182,0.03,0.0004504323
207,-12.878787878787879,0.03,0.00048837066
208,-12.575757575757576,0.03,0.0005270839
209,-12.272727272727273,0.03,0.00056630373
210,-11.969696969696969,0.03,0.00060623884
211,-11.666666666666666,0.03,0.00064724684
212,-11.363636363636363,0.03,0.0006887913
213,-11.06060606060606,0.03,0.00073072314
214,-10.757575757575758,0.03,0.00077342987
215,-10.454545454545453,0.03,0.00081667304
216,-10.151515151515152,0.03,0.00086042285
217,-9.848484848484848,0.03,0.0009047389
218,-9.545454545454545,0.03,0.0009495914
219,-9.242424242424242,0.03,0.0009943843
220,-8.93939393939394,0.03,0.0010398626
221,-8.636363636363637,0.03,0.0010859072
222,-8.333333333333332,0.03,0.0011326373
223,-8.030303030303031,0.03,0.001180321
224,-7.727272727272727,0.03,0.001229316
225,-7.424242424242424,0.03,0.0012808144
226,-7.121212121212121,0.03,0.0013359785
227,-6.818181818181818,0.03,0.0013972819
228,-6.515151515151516,0.03,0.0014682114
229,-6.212121212121211,0.03,0.00155285
230,-5.909090909090908,0.03,0.00165838
231,-5.6060606060606055,0.03,0.0017948449
232,-5.303030303030303,0.03,0.001976192
233,-5.0,0.03,0.002221495
234,-4.696969696969697,0.03,0.002556622
235,-4.3939393939393945,0.03,0.003018409
236,-4.09090909090909,0.03,0.0036555529
237,-3.787878787878787,0.03,0.0045332313
238,-3.4848484848484844,0.03,0.005736977
239,-3.1818181818181817,0.03,0.007369697
240,-2.878787878787879,0.03,0.009539753
241,-2.575757575757576,0.03,0.012326807
242,-2.2727272727272716,0.03,0.015742213
243,-1.9696969696969688,0.03,0.019759119
244,-1.666666666666666,0.03,0.023899466
245,-1.3636363636363633,0.03,0.020244956
246,-1.0606060606060606,0.03,0.110474974
247,-0.7575757575757578,0.03,1.6015804
248,-0.45454545454545325,0.03,2.6297455
249,-0.1515151515151505,0.03,3.1462703
250,0.15151515151515227,0.03,3.1562104
251,0.45454545454545503,0.03,2.6643214
252,0.7575757575757578,0.03,1.6879661
253,1.0606060606060623,0.03,0.31163675
254,1.3636363636363633,0.03,0.008578062
255,1.6666666666666679,0.03,0.007872522
256,1.9696969696969688,0.03,0.0070200562
257,2.2727272727272734,0.03,0.006142676
258,2.575757575757578,0.03,0.0053759217
259,2.878787878787879,0.03,0.0047245026
260,3.1818181818181834,0.03,0.004169345
261,3.4848484848484844,0.03,0.003692925
262,3.787878787878789,0.03,0.0032821298
263,4.09090909090909,0.03,0.0029260516
264,4.3939393939393945,0.03,0.0026164055
265,4.696969696969699,0.03,0.0023460984
266,5.0,0.03,0.0021097064
267,5.3030303030303045,0.03,0.0019016266
268,5.6060606060606055,0.03,0.0017183423
269,5.90909090909091,0.03,0.0015560389
270,6.212121212121211,0.03,0.0014116764
271,6.515151515151516,0.03,0.0012831092
272,6.81818181818182,0.03,0.0011678934
273,7.121212121212121,0.03,0.0010638833
274,7.424242424242426,0.03,0.00096952915
275,7.727272727272727,0.03,0.00088328123
276,8.030303030303031,0.03,0.0008043051
277,8.333333333333336,0.03,0.0007314682
278,8.636363636363637,0.03,0.0006632805
279,8.939393939393941,0.03,0.0005990267
280,9.242424242424242,0.03,0.0005387664
281,9.545454545454547,0.03,0.0004812479
282,9.848484848484848,0.03,0.0004261732
283,10.151515151515152,0.03,0.00037282705
284,10.454545454545457,0.03,0.00032150745
285,10.757575757575758,0.03,0.00027096272
286,11.060606060606062,0.03,0.00022125244
287,11.363636363636363,0.03,0.00017291307
288,11.666666666666668,0.03,0.00012481213
289,11.969696969696969,0.03,7.736683e-05
290,12.272727272727273,0.03,3.0040741e-05
291,12.575757575757578,0.03,-1.692772e-05
292,12.878787878787879,0.03,-6.3717365e-05
293,13.181818181818183,0.03,-0.000110685825
294,13.484848484848484,0.03,-0.00015729666
295,13.787878787878789,0.03,-0.00020414591
296,14.090909090909093,0.03,-0.00025111437
297,14.393939393939394,0.03,-0.00029796362
298,14.696969696969699,0.03,-0.0003452897
299,15.0,0.03,-0.0003924966
300,-15.0,0.04,0.00022771955
301,-14.696969696969697,0.04,0.00026112795
302,-14.393939393939394,0.04,0.00029495358
303,-14.09090909090909,0.04,0.00033003092
304,-13.787878787878787,0.04,0.00036549568
305,-13.484848484848484,0.04,0.00040209293
306,-13.181818181818182,0.04,0.0004388988
307,-12.878787878787879,0.04,0.00047668815
308,-12.575757575757576,0.04,0.0005155504
309,-12.272727272727273,0.04,0.0005547106
310,-11.969696969696969,0.04,0.00059473515
311,-11.666666666666666,0.04,0.00063568354
312,-11.363636363636363,0.04,0.00067713857
313,-11.06060606060606,0.04,0.00071945786
314,-10.757575757575758,0.04,0.0007623434
315,-10.454545454545453,0.04,0.0008057952
316,-10.151515151515152,0.04,0.00085014105
317,-9.848484848484848,0.04,0.0008947253
318,-9.545454545454545,0.04,0.00094008446
319,-9.242424242424242,0.04,0.0009857118
320,-8.93939393939394,0.04,0.0010323822
321,-8.636363636363637,0.04,0.0010793805
322,-8.333333333333332,0.04,0.0011273026
323,-8.030303030303031,0.04,0.0011768639
324,-7.727272727272727,0.04,0.0012277663
325,-7.424242424242424,0.04,0.0012815297
326,-7.121212121212121,0.04,0.0013397336
327,-6.818181818181818,0.04,0.0014044344
328,-6.515151515151516,0.04,0.0014789402
329,-6.212121212121211,0.04,0.001568675
330,-5.909090909090908,0.04,0.0016800761
331,-5.6060606060606055,0.04,0.0018236637
332,-5.303030303030303,0.04,0.002013266
333,-5.0,0.04,0.0022680461
334,-4.696969696969697,0.04,0.0026148856
335,-4.3939393939393945,0.04,0.003089875
336,-4.09090909090909,0.04,0.0037415028
337,-3.787878787878787,0.04,0.0046354234
338,-3.4848484848484844,0.04,0.0058538616
339,-3.1818181818181817,0.04,0.007496953
340,-2.878787878787879,0.04,0.009665608
341,-2.575757575757576,0.04,0.012435228
342,-2.2727272727272716,0.04,0.015862346
343,-1.9696969696969688,0.04,0.02014476
344,-1.666666666666666,0.04,0.024736136
345,-1.3636363636363633,0.04,0.019494265
346,-1.0606060606060606,0.04,0.55982053
347,-0.7575757575757578,0.04,1.7108681
348,-0.45454545454545325,0.04,2.4817698
349,-0.1515151515151505,0.04,2.8713188
350,0.15151515151515227,0.04,2.8808732
351,0.45454545454545503,0.04,2.5144637
352,0.7575757575757578,0.04,1.7816992
353,1.0606060606060623,0.04,0.7116339
354,1.3636363636363633,0.04,0.009438992
355,1.6666666666666679,0.04,0.008072138
356,1.9696969696969688,0.04,0.0072559714
357,2.2727272727272734,0.04,0.0063286424
358,2.575757575757578,0.04,0.0055041313
359,2.878787878787879,0.04,0.004812479
360,3.1818181818181834,0.04,0.0042321086
361,3.4848484848484844,0.04,0.0037400126
362,3.787878787878789,0.04,0.003318727
363,4.09090909090909,0.04,0.0029562116
364,4.3939393939393945,0.04,0.0026419163
365,4.696969696969699,0.04,0.002368331
366,5.0,0.04,0.0021292567
367,5.3030303030303045,0.04,0.001919806
368,5.6060606060606055,0.04,0.001734674
369,5.90909090909091,0.04,0.0015712976
370,6.212121212121211,0.04,0.0014263391
371,6.515151515151516,0.04,0.0012965202
372,6.81818181818182,0.04,0.001181066
373,7.121212121212121,0.04,0.0010766387
374,7.424242424242426,0.04,0.0009819865
375,7.727272727272727,0.04,0.0008957386
376,8.030303030303031,0.04,0.0008164644
377,8.333333333333336,0.04,0.00074344873
378,8.636363636363637,0.04,0.0006753206
379,8.939393939393941,0.04,0.00061142445
380,9.242424242424242,0.04,0.00055116415
381,9.545454545454547,0.04,0.00049346685
382,9.848484848484848,0.04,0.0004387498
383,10.151515151515152,0.04,0.00038570166
384,10.454545454545457,0.04,0.00033438206
385,10.757575757575758,0.04,0.00028401613
386,11.060606060606062,0.04,0.0002348423
387,11.363636363636363,0.04,0.00018656254
388,11.666666666666668,0.04,0.0001386404
389,11.969696969696969,0.04,9.1314316e-05
390,12.272727272727273,0.04,4.464388e-05
391,12.575757575757578,0.04,-2.4437904e-06
392,12.878787878787879,0.04,-4.887581e-05
393,13.181818181818183,0.04,-9.530783e-05
394,13.484848484848484,0.04,-0.00014203787
395,13.787878787878789,0.04,-0.00018876791
396,14.090909090909093,0.04,-0.00023519993
397,14.393939393939394,0.04,-0.0002822876
398,14.696969696969699,0.04,-0.00032901764
399,15.0,0.04,-0.00037580729
400,-15.0,0.05,0.00021708012
401,-14.696969696969697,0.05,0.0002502203
402,-14.393939393939394,0.05,0.00028428435
403,-14.09090909090909,0.05,0.00031894445
404,-13.787878787878787,0.05,0.0003542006
405,-13.484848484848484,0.05,0.00039047003
406,-13.181818181818182,0.05,0.0004272759
407,-12.878787878787879,0.05,0.00046509504
408,-12.575757575757576,0.05,0.00050365925
409,-12.272727272727273,0.05,0.0005430579
410,-11.969696969696969,0.05,0.000582844
411,-11.666666666666666,0.05,0.000624001
412,-11.363636363636363,0.05,0.00066536665
413,-11.06060606060606,0.05,0.00070786476
414,-10.757575757575758,0.05,0.0007509887
415,-10.454545454545453,0.05,0.0007946789
416,-10.151515151515152,0.05,0.0008392334
417,-9.848484848484848,0.05,0.0008842051
418,-9.545454545454545,0.05,0.0009305179
419,-9.242424242424242,0.05,0.0009768307
420,-8.93939393939394,0.05,0.001024127
421,-8.636363636363637,0.05,0.0010721982
422,-8.333333333333332,0.05,0.0011217296
423,-8.030303030303031,0.05,0.0011725128
424,-7.727272727272727,0.05,0.0012254417
425,-7.424242424242424,0.05,0.0012816191
426,-7.121212121212121,0.05,0.0013424456
427,-6.818181818181818,0.05,0.0014105737
428,-6.515151515151516,0.05,0.001489222
429,-6.212121212121211,0.05,0.0015834868
430,-5.909090909090908,0.05,0.0017003715
431,-5.6060606060606055,0.05,0.0018508732
432,-5.303030303030303,0.05,0.0020487309
433,-5.0,0.05,0.0023129582
434,-4.696969696969697,0.05,0.0026712716
435,-4.3939393939393945,0.05,0.0031596124
436,-4.09090909090909,0.05,0.0038269758
437,-3.787878787878787,0.05,0.004737586
438,-3.4848484848484844,0.05,0.0059735477
439,-3.1818181818181817,0.05,0.0076301396
440,-2.878787878787879,0.05,0.00980258
441,-2.575757575757576,0.05,0.012568712
442,-2.2727272727272716,0.05,0.016058087
443,-1.9696969696969688,0.05,0.020691693
444,-1.666666666666666,0.05,0.025232077
445,-1.3636363636363633,0.05,0.02252099
446,-1.0606060606060606,0.05,0.8288035
447,-0.7575757575757578,0.05,1.7444153
448,-0.45454545454545325,0.05,2.3612895
449,-0.1515151515151505,0.05,2.6739204
450,0.15151515151515227,0.05,2.6831295
451,0.45454545454545503,0.05,2.3914998
452,0.7575757575757578,0.05,1.8043799
453,1.0606060606060623,0.05,0.9345041
454,1.3636363636363633,0.05,0.010067046
455,1.6666666666666679,0.05,0.00827539
456,1.9696969696969688,0.05,0.0074765086
457,2.2727272727272734,0.05,0.0065196753
458,2.575757575757578,0.05,0.005640328
459,2.878787878787879,0.05,0.004906237
460,3.1818181818181834,0.05,0.004298687
461,3.4848484848484844,0.05,0.0037890673
462,3.787878787878789,0.05,0.0033573508
463,4.09090909090909,0.05,0.0029875636
464,4.3939393939393945,0.05,0.0026685
465,4.696969696969699,0.05,0.002391398
466,5.0,0.05,0.0021497011
467,5.3030303030303045,0.05,0.0019379258
468,5.6060606060606055,0.05,0.0017518401
469,5.90909090909091,0.05,0.0015872121
470,6.212121212121211,0.05,0.0014411211
471,6.515151515151516,0.05,0.001310885
472,6.81818181818182,0.05,0.0011947155
473,7.121212121212121,0.05,0.0010893941
474,7.424242424242426,0.05,0.0009944439
475,7.727272727272727,0.05,0.00090801716
476,8.030303030303031,0.05,0.0008286834
477,8.333333333333336,0.05,0.0007554889
478,8.636363636363637,0.05,0.00068706274
479,8.939393939393941,0.05,0.00062328577
480,9.242424242424242,0.05,0.0005631447
481,9.545454545454547,0.05,0.00050598383
482,9.848484848484848,0.05,0.00045090914
483,10.151515151515152,0.05,0.00039845705
484,10.454545454545457,0.05,0.00034707785
485,10.757575757575758,0.05,0.00029683113
486,11.060606060606062,0.05,0.00024807453
487,11.363636363636363,0.05,0.00020003319
488,11.666666666666668,0.05,0.00015282631
489,11.969696969696969,0.05,0.000105559826
490,12.272727272727273,0.05,5.8829784e-05
491,12.575757575757578,0.05,1.2278557e-05
492,12.878787878787879,0.05,-3.3915043e-05
493,13.181818181818183,0.05,-8.0525875e-05
494,13.484848484848484,0.05,-0.00012677908
495,13.787878787878789,0.05,-0.0001731515
496,14.090909090909093,0.05,-0.0002194047
497,14.393939393939394,0.05,-0.00026625395
498,14.696969696969699,0.05,-0.00031268597
499,15.0,0.05,-0.00035971403
500,-15.0,0.060000000000000005,0.00020611286
501,-14.696969696969697,0.060000000000000005,0.00023943186
502,-14.393939393939394,0.060000000000000005,0.00027304888
503,-14.09090909090909,0.060000000000000005,0.00030761957
504,-13.787878787878787,0.060000000000000005,0.00034305453
505,-13.484848484848484,0.060000000000000005,0.00037893653
506,-13.181818181818182,0.060000000000000005,0.0004156232
507,-12.878787878787879,0.060000000000000005,0.00045353174
508,-12.575757575757576,0.060000000000000005,0.00049203634
509,-12.272727272727273,0.060000000000000005,0.0005311966
510,-11.969696969696969,0.060000000000000005,0.0005712211
511,-11.666666666666666,0.060000000000000005,0.0006119907
512,-11.363636363636363,0.060000000000000005,0.00065362453
513,-11.06060606060606,0.060000000000000005,0.00069597363
514,-10.757575757575758,0.060000000000000005,0.000739336
515,-10.454545454545453,0.060000000000000005,0.0007831156
516,-10.151515151515152,0.060000000000000005,0.00082820654
517,-9.848484848484848,0.060000000000000005,0.0008738935
518,-9.545454545454545,0.060000000000000005,0.0009200275
519,-9.242424242424242,0.060000000000000005,0.0009672344
520,-8.93939393939394,0.060000000000000005,0.0010153651
521,-8.636363636363637,0.060000000000000005,0.0010646284
522,-8.333333333333332,0.060000000000000005,0.0011151135
523,-8.030303030303031,0.060000000000000005,0.0011673272
524,-7.727272727272727,0.060000000000000005,0.0012221932
525,-7.424242424242424,0.060000000000000005,0.0012805164
526,-7.121212121212121,0.060000000000000005,0.0013441741
527,-6.818181818181818,0.060000000000000005,0.0014151633
528,-6.515151515151516,0.060000000000000005,0.0014977157
529,-6.212121212121211,0.060000000000000005,0.0015968382
530,-5.909090909090908,0.060000000000000005,0.001719594
531,-5.6060606060606055,0.060000000000000005,0.0018766224
532,-5.303030303030303,0.060000000000000005,0.0020819306
533,-5.0,0.060000000000000005,0.0023563802
534,-4.696969696969697,0.060000000000000005,0.0027263165
535,-4.3939393939393945,0.060000000000000005,0.0032280982
536,-4.09090909090909,0.060000000000000005,0.003911525
537,-3.787878787878787,0.060000000000000005,0.004839748
538,-3.4848484848484844,0.060000000000000005,0.0060936213
539,-3.1818181818181817,0.060000000000000005,0.0077650547
540,-2.878787878787879,0.060000000000000005,0.0099440515
541,-2.575757575757576,0.060000000000000005,0.012717664
542,-2.2727272727272716,0.060000000000000005,0.016317815
543,-1.9696969696969688,0.060000000000000005,0.0213463
544,-1.666666666666666,0.060000000000000005,0.025288194
545,-1.3636363636363633,0.060000000000000005,0.06354785
546,-1.0606060606060606,0.060000000000000005,0.98499316
547,-0.7575757575757578,0.060000000000000005,1.74754
548,-0.45454545454545325,0.060000000000000005,2.261396
549,-0.1515151515151505,0.060000000000000005,2.5224428
550,0.15151515151515227,0.060000000000000005,2.531168
551,0.45454545454545503,0.060000000000000005,2.2891026
552,0.7575757575757578,0.060000000000000005,1.7990513
553,1.0606060606060623,0.060000000000000005,1.0684023
554,1.3636363636363633,0.060000000000000005,0.13106817
555,1.6666666666666679,0.060000000000000005,0.008549213
556,1.9696969696969688,0.060000000000000005,0.0076761246
557,2.2727272727272734,0.060000000000000005,0.006711602
558,2.575757575757578,0.060000000000000005,0.0057825446
559,2.878787878787879,0.060000000000000005,0.005005777
560,3.1818181818181834,0.060000000000000005,0.00436908
561,3.4848484848484844,0.060000000000000005,0.0038414001
562,3.787878787878789,0.060000000000000005,0.0033976436
563,4.09090909090909,0.060000000000000005,0.0030202866
564,4.3939393939393945,0.060000000000000005,0.0026957989
565,4.696969696969699,0.060000000000000005,0.0024151802
566,5.0,0.060000000000000005,0.00217098
567,5.3030303030303045,0.060000000000000005,0.001957059
568,5.6060606060606055,0.060000000000000005,0.0017690063
569,5.90909090909091,0.060000000000000005,0.001603365
570,6.212121212121211,0.060000000000000005,0.0014562011
571,6.515151515151516,0.060000000000000005,0.0013254285
572,6.81818181818182,0.060000000000000005,0.0012081265
573,7.121212121212121,0.060000000000000005,0.0011025071
574,7.424242424242426,0.060000000000000005,0.0010072589
575,7.727272727272727,0.060000000000000005,0.00092047453
576,8.030303030303031,0.060000000000000005,0.00084096193
577,8.333333333333336,0.060000000000000005,0.0007677078
578,8.636363636363637,0.060000000000000005,0.0006995201
579,8.939393939393941,0.060000000000000005,0.0006353259
580,9.242424242424242,0.060000000000000005,0.0005752444
581,9.545454545454547,0.060000000000000005,0.00051796436
582,9.848484848484848,0.060000000000000005,0.0004632473
583,10.151515151515152,0.060000000000000005,0.0004106164
584,10.454545454545457,0.060000000000000005,0.00035971403
585,10.757575757575758,0.060000000000000005,0.00031000376
586,11.060606060606062,0.060000000000000005,0.00026136637
587,11.363636363636363,0.060000000000000005,0.00021356344
588,11.666666666666668,0.060000000000000005,0.00016617775
589,11.969696969696969,0.060000000000000005,0.00011950731
590,12.272727272727273,0.060000000000000005,7.2956085e-05
591,12.575757575757578,0.060000000000000005,2.670288e-05
592,12.878787878787879,0.060000000000000005,-1.92523e-05
593,13.181818181818183,0.060000000000000005,-6.5505505e-05
594,13.484848484848484,0.060000000000000005,-0.00011128187
595,13.787878787878789,0.060000000000000005,-0.0001577735
596,14.090909090909093,0.060000000000000005,-0.00020378828
597,14.393939393939394,0.060000000000000005,-0.0002502799
598,14.696969696969699,0.060000000000000005,-0.00029665232
599,15.0,0.060000000000000005,-0.00034332275
600,-15.0,0.06999999999999999,0.00019565225
601,-14.696969696969697,0.06999999999999999,0.00022831559
602,-14.393939393939394,0.06999999999999999,0.00026211143
603,-14.09090909090909,0.06999999999999999,0.0002964735
604,-13.787878787878787,0.06999999999999999,0.00033167005
605,-13.484848484848484,0.06999999999999999,0.00036722422
606,-13.181818181818182,0.06999999999999999,0.0004042685
607,-12.878787878787879,0.06999999999999999,0.00044173002
608,-12.575757575757576,0.06999999999999999,0.0004798472
609,-12.272727272727273,0.06999999999999999,0.00051921606
610,-11.969696969696969,0.06999999999999999,0.0005593896
611,-11.666666666666666,0.06999999999999999,0.00059995055
612,-11.363636363636363,0.06999999999999999,0.0006415248
613,-11.06060606060606,0.06999999999999999,0.0006843507
614,-10.757575757575758,0.06999999999999999,0.0007276237
615,-10.454545454545453,0.06999999999999999,0.00077170134
616,-10.151515151515152,0.06999999999999999,0.0008170903
617,-9.848484848484848,0.06999999999999999,0.00086277723
618,-9.545454545454545,0.06999999999999999,0.0009095967
619,-9.242424242424242,0.06999999999999999,0.000957489
620,-8.93939393939394,0.06999999999999999,0.001006335
621,-8.636363636363637,0.06999999999999999,0.0010562539
