,X,T,U
0,-15.0,0.01,0.00011219084
1,-14.696969696969697,0.01,0.00011853874
2,-14.393939393939394,0.01,0.00012393296
3,-14.09090909090909,0.01,0.00012759864
4,-13.787878787878787,0.01,0.00013028085
5,-13.484848484848484,0.01,0.00013141334
6,-13.181818181818182,0.01,0.00013099611
7,-12.878787878787879,0.01,0.00012914836
8,-12.575757575757576,0.01,0.00012587011
9,-12.272727272727273,0.01,0.00012050569
10,-11.969696969696969,0.01,0.000113770366
11,-11.666666666666666,0.01,0.00010578334
12,-11.363636363636363,0.01,9.636581e-05
13,-11.06060606060606,0.01,8.614361e-05
14,-10.757575757575758,0.01,7.4610114e-05
15,-10.454545454545453,0.01,6.2689185e-05
16,-10.151515151515152,0.01,5.0470233e-05
17,-9.848484848484848,0.01,3.8906932e-05
18,-9.545454545454545,0.01,2.8178096e-05
19,-9.242424242424242,0.01,1.9684434e-05
20,-8.93939393939394,0.01,1.4320016e-05
21,-8.636363636363637,0.01,1.3574958e-05
22,-8.333333333333332,0.01,1.8402934e-05
23,-8.030303030303031,0.01,3.1754375e-05
24,-7.727272727272727,0.01,5.583465e-05
25,-7.424242424242424,0.01,9.419024e-05
26,-7.121212121212121,0.01,0.00014995039
27,-6.818181818181818,0.01,0.00022827089
28,-6.515151515151516,0.01,0.00033463538
29,-6.212121212121211,0.01,0.00047691166
30,-5.909090909090908,0.01,0.00066281855
31,-5.6060606060606055,0.01,0.000905022
32,-5.303030303030303,0.01,0.001217559
33,-5.0,0.01,0.0016186684
34,-4.696969696969697,0.01,0.0021327883
35,-4.3939393939393945,0.01,0.0027905852
36,-4.09090909090909,0.01,0.0036338419
37,-3.787878787878787,0.01,0.0047164112
38,-3.4848484848484844,0.01,0.006109521
39,-3.1818181818181817,0.01,0.007900044
40,-2.878787878787879,0.01,0.010181025
41,-2.575757575757576,0.01,0.012995407
42,-2.2727272727272716,0.01,0.01610963
43,-1.9696969696969688,0.01,0.018331423
44,-1.666666666666666,0.01,0.016627595
45,-1.3636363636363633,0.01,0.009446397
46,-1.0606060606060606,0.01,-0.0016953498
47,-0.7575757575757578,0.01,0.09368448
48,-0.45454545454545325,0.01,2.8971713
49,-0.1515151515151505,0.01,4.461589
50,0.15151515151515227,0.01,4.4473977
51,0.45454545454545503,0.01,2.9242268
52,0.7575757575757578,0.01,0.0244226
53,1.0606060606060623,0.01,-0.014700875
54,1.3636363636363633,0.01,0.01315774
55,1.6666666666666679,0.01,0.018250778
56,1.9696969696969688,0.01,0.016947284
57,2.2727272727272734,0.01,0.014169827
58,2.575757575757578,0.01,0.011333063
59,2.878787878787879,0.01,0.0089084655
60,3.1818181818181834,0.01,0.006984398
61,3.4848484848484844,0.01,0.005506918
62,3.787878787878789,0.01,0.0043864697
63,4.09090909090909,0.01,0.0035371333
64,4.3939393939393945,0.01,0.0028888136
65,4.696969696969699,0.01,0.0023878068
66,5.0,0.01,0.0019949526
67,5.3030303030303045,0.01,0.0016818792
68,5.6060606060606055,0.01,0.0014277548
69,5.90909090909091,0.01,0.0012174994
70,6.212121212121211,0.01,0.0010406226
71,6.515151515151516,0.01,0.00088982284
72,6.81818181818182,0.01,0.0007584542
73,7.121212121212121,0.01,0.0006431192
74,7.424242424242426,0.01,0.00054086745
75,7.727272727272727,0.01,0.00044889748
76,8.030303030303031,0.01,0.00036673248
77,8.333333333333336,0.01,0.00029216707
78,8.636363636363637,0.01,0.00022469461
79,8.939393939393941,0.01,0.00016336143
80,9.242424242424242,0.01,0.000107988715
81,9.545454545454547,0.01,5.7533383e-05
82,9.848484848484848,0.01,1.1995435e-05
83,10.151515151515152,0.01,-2.886355e-05
84,10.454545454545457,0.01,-6.54906e-05
85,10.757575757575758,0.01,-9.788573e-05
86,11.060606060606062,0.01,-0.00012658536
87,11.363636363636363,0.01,-0.00015209615
88,11.666666666666668,0.01,-0.00017388165
89,11.969696969696969,0.01,-0.00019265711
90,12.272727272727273,0.01,-0.0002078861
91,12.575757575757578,0.01,-0.00022144616
92,12.878787878787879,0.01,-0.00023187697
93,13.181818181818183,0.01,-0.00024028122
94,13.484848484848484,0.01,-0.00024573505
95,13.787878787878789,0.01,-0.00024975836
96,14.090909090909093,0.01,-0.00025190413
97,14.393939393939394,0.01,-0.00025223196
98,14.696969696969699,0.01,-0.00025098026
99,15.0,0.01,-0.00024829805
100,-15.0,0.02,0.000108882785
101,-14.696969696969697,0.02,0.00011534989
102,-14.393939393939394,0.02,0.000120565295
103,-14.09090909090909,0.02,0.0001244396
104,-13.787878787878787,0.02,0.00012688339
105,-13.484848484848484,0.02,0.00012813509
106,-13.181818181818182,0.02,0.00012753904
107,-12.878787878787879,0.02,0.00012521446
108,-12.575757575757576,0.02,0.00012166798
109,-12.272727272727273,0.02,0.00011666119
110,-11.969696969696969,0.02,0.00010971725
111,-11.666666666666666,0.02,0.000101432204
112,-11.363636363636363,0.02,9.171665e-05
113,-11.06060606060606,0.02,8.110702e-05
114,-10.757575757575758,0.02,6.92755e-05
115,-10.454545454545453,0.02,5.6430697e-05
116,-10.151515151515152,0.02,4.3854117e-05
117,-9.848484848484848,0.02,3.118813e-05
118,-9.545454545454545,0.02,1.92374e-05
119,-9.242424242424242,0.02,9.611249e-06
120,-8.93939393939394,0.02,2.7865171e-06
121,-8.636363636363637,0.02,4.4703484e-08
122,-8.333333333333332,0.02,3.322959e-06
123,-8.030303030303031,0.02,1.4379621e-05
124,-7.727272727272727,0.02,3.6284328e-05
125,-7.424242424242424,0.02,7.2166324e-05
126,-7.121212121212121,0.02,0.00012533367
127,-6.818181818181818,0.02,0.00020061433
