,X,T,U
0,-15.0,0.01,-0.0011173487
1,-14.696969696969697,0.01,-0.00078976154
2,-14.393939393939394,0.01,-0.0004826784
3,-14.09090909090909,0.01,-0.00019657612
4,-13.787878787878787,0.01,7.18832e-05
5,-13.484848484848484,0.01,0.000315547
6,-13.181818181818182,0.01,0.0005415678
7,-12.878787878787879,0.01,0.00074517727
8,-12.575757575757576,0.01,0.00092828274
9,-12.272727272727273,0.01,0.0010894537
10,-11.969696969696969,0.01,0.001232028
11,-11.666666666666666,0.01,0.0013507605
12,-11.363636363636363,0.01,0.0014451742
13,-11.06060606060606,0.01,0.0015224218
14,-10.757575757575758,0.01,0.0015729666
15,-10.454545454545453,0.01,0.0016025305
16,-10.151515151515152,0.01,0.0016120672
17,-9.848484848484848,0.01,0.0015953779
18,-9.545454545454545,0.01,0.0015586615
19,-9.242424242424242,0.01,0.0015000105
20,-8.93939393939394,0.01,0.0014184713
21,-8.636363636363637,0.01,0.001316905
22,-8.333333333333332,0.01,0.0011962652
23,-8.030303030303031,0.01,0.0010560751
24,-7.727272727272727,0.01,0.00090157986
25,-7.424242424242424,0.01,0.0007318258
26,-7.121212121212121,0.01,0.0005553961
27,-6.818181818181818,0.01,0.00038278103
28,-6.515151515151516,0.01,0.00021493435
29,-6.212121212121211,0.01,7.522106e-05
30,-5.909090909090908,0.01,-2.2530556e-05
31,-5.6060606060606055,0.01,-5.5909157e-05
32,-5.303030303030303,0.01,1.513958e-05
33,-5.0,0.01,0.00022733212
34,-4.696969696969697,0.01,0.0006440878
35,-4.3939393939393945,0.01,0.0013355017
36,-4.09090909090909,0.01,0.0023988485
37,-3.787878787878787,0.01,0.0039662123
38,-3.4848484848484844,0.01,0.006236911
39,-3.1818181818181817,0.01,0.009503245
40,-2.878787878787879,0.01,0.01426208
41,-2.575757575757576,0.01,0.02130735
42,-2.2727272727272716,0.01,0.03167951
43,-1.9696969696969688,0.01,0.045500636
44,-1.666666666666666,0.01,0.056413054
45,-1.3636363636363633,0.01,0.03709781
46,-1.0606060606060606,0.01,-0.05728638
47,-0.7575757575757578,0.01,0.3024031
48,-0.45454545454545325,0.01,2.8968835
49,-0.1515151515151505,0.01,4.4317274
50,0.15151515151515227,0.01,4.4457154
51,0.45454545454545503,0.01,2.9148526
52,0.7575757575757578,0.01,0.25761974
53,1.0606060606060623,0.01,-0.033412576
54,1.3636363636363633,0.01,0.047107577
55,1.6666666666666679,0.01,0.05828178
56,1.9696969696969688,0.01,0.050833583
57,2.2727272727272734,0.01,0.03836882
58,2.575757575757578,0.01,0.02692306
59,2.878787878787879,0.01,0.018088698
60,3.1818181818181834,0.01,0.0117691755
61,3.4848484848484844,0.01,0.0074466467
62,3.787878787878789,0.01,0.004594207
63,4.09090909090909,0.01,0.0027650595
64,4.3939393939393945,0.01,0.0016282797
65,4.696969696969699,0.01,0.0009499788
66,5.0,0.01,0.00056636333
67,5.3030303030303045,0.01,0.00036513805
68,5.6060606060606055,0.01,0.00027358532
69,5.90909090909091,0.01,0.0002502203
70,6.212121212121211,0.01,0.00026118755
71,6.515151515151516,0.01,0.00028693676
72,6.81818181818182,0.01,0.00032365322
73,7.121212121212121,0.01,0.0003591776
74,7.424242424242426,0.01,0.00039064884
75,7.727272727272727,0.01,0.0004171133
76,8.030303030303031,0.01,0.00044214725
77,8.333333333333336,0.01,0.00045859814
78,8.636363636363637,0.01,0.0004709959
79,8.939393939393941,0.01,0.00047695637
80,9.242424242424242,0.01,0.00047695637
81,9.545454545454547,0.01,0.0004748106
82,9.848484848484848,0.01,0.00046646595
83,10.151515151515152,0.01,0.00045502186
84,10.454545454545457,0.01,0.00043594837
85,10.757575757575758,0.01,0.00041639805
86,11.060606060606062,0.01,0.00039350986
87,11.363636363636363,0.01,0.00036489964
88,11.666666666666668,0.01,0.00033438206
89,11.969696969696969,0.01,0.0002990961
90,12.272727272727273,0.01,0.00026094913
91,12.575757575757578,0.01,0.00022280216
92,12.878787878787879,0.01,0.00018060207
93,13.181818181818183,0.01,0.00013720989
94,13.484848484848484,0.01,9.3102455e-05
95,13.787878787878789,0.01,4.9233437e-05
96,14.090909090909093,0.01,3.9339066e-06
97,14.393939393939394,0.01,-4.1604042e-05
98,14.696969696969699,0.01,-8.666515e-05
99,15.0,0.01,-0.0001295805
100,-15.0,0.02,-0.0010730028
101,-14.696969696969697,0.02,-0.000744462
102,-14.393939393939394,0.02,-0.00043785572
103,-14.09090909090909,0.02,-0.00015032291
104,-13.787878787878787,0.02,0.00011718273
105,-13.484848484848484,0.02,0.00036275387
106,-13.181818181818182,0.02,0.0005887747
107,-12.878787878787879,0.02,0.000792861
108,-12.575757575757576,0.02,0.00097596645
109,-12.272727272727273,0.02,0.0011366606
110,-11.969696969696969,0.02,0.001275897
111,-11.666666666666666,0.02,0.0013936758
112,-11.363636363636363,0.02,0.0014895201
113,-11.06060606060606,0.02,0.0015634298
114,-10.757575757575758,0.02,0.0016149282
115,-10.454545454545453,0.02,0.0016444921
116,-10.151515151515152,0.02,0.0016492605
117,-9.848484848484848,0.02,0.0016335249
118,-9.545454545454545,0.02,0.0015953779
119,-9.242424242424242,0.02,0.0015357733
120,-8.93939393939394,0.02,0.001454711
121,-8.636363636363637,0.02,0.0013488531
122,-8.333333333333332,0.02,0.0012243986
123,-8.030303030303031,0.02,0.0010813475
124,-7.727272727272727,0.02,0.0009211302
125,-7.424242424242424,0.02,0.0007466078
126,-7.121212121212121,0.02,0.0005635023
127,-6.818181818181818,0.02,0.0003823042
128,-6.515151515151516,0.02,0.00020587444
129,-6.212121212121211,0.02,4.9948692e-05
130,-5.909090909090908,0.02,-6.1154366e-05
131,-5.6060606060606055,0.02,-0.00010693073
132,-5.303030303030303,0.02,-5.4955482e-05
133,-5.0,0.02,0.00014483929
134,-4.696969696969697,0.02,0.00054728985
135,-4.3939393939393945,0.02,0.0012325048
136,-4.09090909090909,0.02,0.0023025274
137,-3.787878787878787,0.02,0.003897071
138,-3.4848484848484844,0.02,0.006216407
139,-3.1818181818181817,0.02,0.009566665
140,-2.878787878787879,0.02,0.014441848
141,-2.575757575757576,0.02,0.0216192
142,-2.2727272727272716,0.02,0.0320729
143,-1.9696969696969688,0.02,0.045734763
144,-1.666666666666666,0.02,0.056011558
145,-1.3636363636363633,0.02,0.03776872
146,-1.0606060606060606,0.02,-0.06710398
147,-0.7575757575757578,0.02,1.3469875
148,-0.45454545454545325,0.02,2.7350864
149,-0.1515151515151505,0.02,3.445095
150,0.15151515151515227,0.02,3.5023189
151,0.45454545454545503,0.02,2.734311
152,0.7575757575757578,0.02,1.0160178
153,1.0606060606060623,0.02,-0.029340386
154,1.3636363636363633,0.02,0.04734242
155,1.6666666666666679,0.02,0.05811107
156,1.9696969696969688,0.02,0.050956607
157,2.2727272727272734,0.02,0.038713098
158,2.575757575757578,0.02,0.027269244
159,2.878787878787879,0.02,0.018347383
160,3.1818181818181834,0.02,0.011932492
161,3.4848484848484844,0.02,0.0075343847
162,3.787878787878789,0.02,0.0046294928
163,4.09090909090909,0.02,0.0027703047
164,4.3939393939393945,0.02,0.0016249418
165,4.696969696969699,0.02,0.00094759464
166,5.0,0.02,0.0005661249
167,5.3030303030303045,0.02,0.00037109852
168,5.6060606060606055,0.02,0.0002862215
169,5.90909090909091,0.02,0.0002616644
170,6.212121212121211,0.02,0.00027382374
171,6.515151515151516,0.02,0.00030052662
172,6.81818181818182,0.02,0.00033080578
173,7.121212121212121,0.02,0.00036156178
174,7.424242424242426,0.02,0.0003887415
175,7.727272727272727,0.02,0.00041043758
176,8.030303030303031,0.02,0.0004273653
177,8.333333333333336,0.02,0.00043833256
178,8.636363636363637,0.02,0.00044429302
179,8.939393939393941,0.02,0.00044691563
180,9.242424242424242,0.02,0.00044596195
181,9.545454545454547,0.02,0.00043785572
182,9.848484848484848,0.02,0.00042808056
183,10.151515151515152,0.02,0.00041544437
184,10.454545454545457,0.02,0.00039708614
185,10.757575757575758,0.02,0.0003761053
186,11.060606060606062,0.02,0.00035130978
187,11.363636363636363,0.02,0.00031983852
188,11.666666666666668,0.02,0.00028908253
189,11.969696969696969,0.02,0.0002502203
190,12.272727272727273,0.02,0.00021064281
191,12.575757575757578,0.02,0.0001693964
192,12.878787878787879,0.02,0.00012218952
193,13.181818181818183,0.02,6.997585e-05
194,13.484848484848484,0.02,1.5616417e-05
195,13.787878787878789,0.02,-4.017353e-05
196,14.090909090909093,0.02,-0.00010049343
197,14.393939393939394,0.02,-0.00015890598
198,14.696969696969699,0.02,-0.00022089481
199,15.0,0.02,-0.00028455257
200,-15.0,0.03,-0.00095522404
201,-14.696969696969697,0.03,-0.0006262064
202,-14.393939393939394,0.03,-0.00031673908
203,-14.09090909090909,0.03,-3.0636787e-05
204,-13.787878787878787,0.03,0.00023686886
205,-13.484848484848484,0.03,0.00048053265
206,-13.181818181818182,0.03,0.00070369244
207,-12.878787878787879,0.03,0.0009073019
208,-12.575757575757576,0.03,0.0010870695
209,-12.272727272727273,0.03,0.0012434721
210,-11.969696969696969,0.03,0.001381278
211,-11.666666666666666,0.03,0.0014952421
212,-11.363636363636363,0.03,0.0015872717
213,-11.06060606060606,0.03,0.0016564131
214,-10.757575757575758,0.03,0.0017031431
215,-10.454545454545453,0.03,0.0017288923
216,-10.151515151515152,0.03,0.0017317533
217,-9.848484848484848,0.03,0.0017117262
218,-9.545454545454545,0.03,0.0016692877
219,-9.242424242424242,0.03,0.0016049147
220,-8.93939393939394,0.03,0.0015200377
221,-8.636363636363637,0.03,0.0014089346
222,-8.333333333333332,0.03,0.0012820959
223,-8.030303030303031,0.03,0.0011361837
224,-7.727272727272727,0.03,0.0009711981
225,-7.424242424242424,0.03,0.000792861
226,-7.121212121212121,0.03,0.00060403347
227,-6.818181818181818,0.03,0.00041377544
228,-6.515151515151516,0.03,0.00022923946
229,-6.212121212121211,0.03,6.902218e-05
230,-5.909090909090908,0.03,-5.733967e-05
231,-5.6060606060606055,0.03,-0.000115036964
232,-5.303030303030303,0.03,-7.498264e-05
