,X,T,U
0,-15.0,0.01,-0.00033229426
1,-14.696969696969697,0.01,-0.00031030015
2,-14.393939393939394,0.01,-0.00028699473
3,-14.09090909090909,0.01,-0.00026184157
4,-13.787878787878787,0.01,-0.00023484067
5,-13.484848484848484,0.01,-0.00020587281
6,-13.181818181818182,0.01,-0.00017475919
7,-12.878787878787879,0.01,-0.000141619
8,-12.575757575757576,0.01,-0.00010633306
9,-12.272727272727273,0.01,-6.830529e-05
10,-11.969696969696969,0.01,-2.8131763e-05
11,-11.666666666666666,0.01,1.514121e-05
12,-11.363636363636363,0.01,6.1155995e-05
13,-11.06060606060606,0.01,0.000109674176
14,-10.757575757575758,0.01,0.00016164943
15,-10.454545454545453,0.01,0.00021672412
16,-10.151515151515152,0.01,0.00027579232
17,-9.848484848484848,0.01,0.00033784076
18,-9.545454545454545,0.01,0.00040412112
19,-9.242424242424242,0.01,0.0004743354
20,-8.93939393939394,0.01,0.0005486624
21,-8.636363636363637,0.01,0.000628175
22,-8.333333333333332,0.01,0.000712754
23,-8.030303030303031,0.01,0.00080251857
24,-7.727272727272727,0.01,0.00089866086
25,-7.424242424242424,0.01,0.0010014789
26,-7.121212121212121,0.01,0.0011123435
27,-6.818181818181818,0.01,0.001231374
28,-6.515151515151516,0.01,0.0013611929
29,-6.212121212121211,0.01,0.0015034096
30,-5.909090909090908,0.01,0.0016615407
31,-5.6060606060606055,0.01,0.0018403546
32,-5.303030303030303,0.01,0.0020483749
33,-5.0,0.01,0.0022981183
34,-4.696969696969697,0.01,0.0026066916
35,-4.3939393939393945,0.01,0.0029992478
36,-4.09090909090909,0.01,0.0035049932
37,-3.787878787878787,0.01,0.0041564126
38,-3.4848484848484844,0.01,0.004986765
39,-3.1818181818181817,0.01,0.0060299058
40,-2.878787878787879,0.01,0.0073299427
41,-2.575757575757576,0.01,0.008946719
42,-2.2727272727272716,0.01,0.010931315
43,-1.9696969696969688,0.01,0.013157727
44,-1.666666666666666,0.01,0.014750423
45,-1.3636363636363633,0.01,0.012273373
46,-1.0606060606060606,0.01,-0.0025060757
47,-0.7575757575757578,0.01,0.06414348
48,-0.45454545454545325,0.01,2.9247172
49,-0.1515151515151505,0.01,4.443953
50,0.15151515151515227,0.01,4.451945
51,0.45454545454545503,0.01,2.9163926
52,0.7575757575757578,0.01,0.054751456
53,1.0606060606060623,0.01,-0.0059366208
54,1.3636363636363633,0.01,0.010047855
55,1.6666666666666679,0.01,0.013651492
56,1.9696969696969688,0.01,0.012611629
57,2.2727272727272734,0.01,0.010635199
58,2.575757575757578,0.01,0.008741798
59,2.878787878787879,0.01,0.007169189
60,3.1818181818181834,0.01,0.0059233326
61,3.4848484848484844,0.01,0.004943492
62,3.787878787878789,0.01,0.004161777
63,4.09090909090909,0.01,0.0035232918
64,4.3939393939393945,0.01,0.0029901878
65,4.696969696969699,0.01,0.0025375502
66,5.0,0.01,0.002149047
67,5.3030303030303045,0.01,0.001813771
68,5.6060606060606055,0.01,0.0015234367
69,5.90909090909091,0.01,0.0012716071
70,6.212121212121211,0.01,0.0010533945
71,6.515151515151516,0.01,0.00086409017
72,6.81818181818182,0.01,0.0007001774
73,7.121212121212121,0.01,0.00055825873
74,7.424242424242426,0.01,0.00043535396
75,7.727272727272727,0.01,0.0003293173
76,8.030303030303031,0.01,0.00023752614
77,8.333333333333336,0.01,0.0001587288
78,8.636363636363637,0.01,9.048148e-05
79,8.939393939393941,0.01,3.2128533e-05
80,9.242424242424242,0.01,-1.8118182e-05
81,9.545454545454547,0.01,-6.1391154e-05
82,9.848484848484848,0.01,-9.852485e-05
83,10.151515151515152,0.01,-0.0001299365
84,10.454545454545457,0.01,-0.00015675859
85,10.757575757575758,0.01,-0.00017976598
86,11.060606060606062,0.01,-0.00019949512
87,11.363636363636363,0.01,-0.000215946
88,11.666666666666668,0.01,-0.00023031072
89,11.969696969696969,0.01,-0.00024223165
90,12.272727272727273,0.01,-0.00025248365
91,12.575757575757578,0.01,-0.0002609475
92,12.878787878787879,0.01,-0.0002683981
93,13.181818181818183,0.01,-0.00027471618
94,13.484848484848484,0.01,-0.0002801402
95,13.787878787878789,0.01,-0.00028431253
96,14.090909090909093,0.01,-0.00028830604
97,14.393939393939394,0.01,-0.0002917631
98,14.696969696969699,0.01,-0.0002942069
99,15.0,0.01,-0.00029700832
100,-15.0,0.02,-0.00032824115
101,-14.696969696969697,0.02,-0.0003069027
102,-14.393939393939394,0.02,-0.0002838357
103,-14.09090909090909,0.02,-0.00025904016
104,-13.787878787878787,0.02,-0.00023227767
105,-13.484848484848484,0.02,-0.00020384626
106,-13.181818181818182,0.02,-0.00017344789
107,-12.878787878787879,0.02,-0.00014096336
108,-12.575757575757576,0.02,-0.00010609464
109,-12.272727272727273,0.02,-6.866292e-05
110,-11.969696969696969,0.02,-2.926425e-05
111,-11.666666666666666,0.02,1.3114652e-05
112,-11.363636363636363,0.02,5.8235368e-05
113,-11.06060606060606,0.02,0.00010597869
114,-10.757575757575758,0.02,0.00015711947
115,-10.454545454545453,0.02,0.00021094247
116,-10.151515151515152,0.02,0.00026863976
117,-9.848484848484848,0.02,0.00032973452
118,-9.545454545454545,0.02,0.00039446517
119,-9.242424242424242,0.02,0.00046324893
120,-8.93939393939394,0.02,0.00053674146
121,-8.636363636363637,0.02,0.0006146447
122,-8.333333333333332,0.02,0.00069838925
123,-8.030303030303031,0.02,0.000787379
124,-7.727272727272727,0.02,0.0008835213
125,-7.424242424242424,0.02,0.0009871142
126,-7.121212121212121,0.02,0.0010997073
127,-6.818181818181818,0.02,0.0012224929
128,-6.515151515151516,0.02,0.0013580935
129,-6.212121212121211,0.02,0.0015086548
130,-5.909090909090908,0.02,0.0016775744
131,-5.6060606060606055,0.02,0.0018695609
132,-5.303030303030303,0.02,0.0020920055
133,-5.0,0.02,0.0023543255
134,-4.696969696969697,0.02,0.0026714818
135,-4.3939393939393945,0.02,0.0030640976
136,-4.09090909090909,0.02,0.003560783
137,-3.787878787878787,0.02,0.004197182
138,-3.4848484848484844,0.02,0.005016269
139,-3.1818181818181817,0.02,0.0060654897
140,-2.878787878787879,0.02,0.007396342
141,-2.575757575757576,0.02,0.009062292
142,-2.2727272727272716,0.02,0.011088135
143,-1.9696969696969688,0.02,0.013316693
144,-1.666666666666666,0.02,0.014771821
145,-1.3636363636363633,0.02,0.011784198
146,-1.0606060606060606,0.02,-0.0024619682
147,-0.7575757575757578,0.02,1.2498143
148,-0.45454545454545325,0.02,2.8169472
149,-0.1515151515151505,0.02,3.587682
150,0.15151515151515227,0.02,3.5894685
151,0.45454545454545503,0.02,2.8291519
152,0.7575757575757578,0.02,1.3030108
153,1.0606060606060623,0.02,-0.0055342894
154,1.3636363636363633,0.02,0.010224463
155,1.6666666666666679,0.02,0.013625028
156,1.9696969696969688,0.02,0.012654128
157,2.2727272727272734,0.02,0.010692896
158,2.575757575757578,0.02,0.008779349
159,2.878787878787879,0.02,0.007164838
160,3.1818181818181834,0.02,0.0058780927
161,3.4848484848484844,0.02,0.0048787612
162,3.787878787878789,0.02,0.004101457
163,4.09090909090909,0.02,0.0034841315
164,4.3939393939393945,0.02,0.0029769556
165,4.696969696969699,0.02,0.0025475041
