,X,T,U
198,14.696969696969699,0.02,-0.00021703728
199,15.0,0.02,-0.00022657402
200,-15.0,0.03,-0.0002955962
201,-14.696969696969697,0.03,-0.00029023178
202,-14.393939393939394,0.03,-0.00028439052
203,-14.09090909090909,0.03,-0.0002777148
204,-13.787878787878787,0.03,-0.00027032383
205,-13.484848484848484,0.03,-0.00026174076
206,-13.181818181818182,0.03,-0.0002520848
207,-12.878787878787879,0.03,-0.00024135597
208,-12.575757575757576,0.03,-0.00022931583
209,-12.272727272727273,0.03,-0.00021536835
210,-11.969696969696969,0.03,-0.00019999035
211,-11.666666666666666,0.03,-0.00018210895
212,-11.363636363636363,0.03,-0.000162201
213,-11.06060606060606,0.03,-0.00013967045
214,-10.757575757575758,0.03,-0.00011392124
215,-10.454545454545453,0.03,-8.4714964e-05
216,-10.151515151515152,0.03,-5.18132e-05
217,-9.848484848484848,0.03,-1.4023855e-05
218,-9.545454545454545,0.03,2.877228e-05
219,-9.242424242424242,0.03,7.77673e-05
220,-8.93939393939394,0.03,0.00013355725
221,-8.636363636363637,0.03,0.00019757263
222,-8.333333333333332,0.03,0.0002714824
223,-8.030303030303031,0.03,0.00035659783
224,-7.727272727272727,0.03,0.00045470707
225,-7.424242424242424,0.03,0.00056867115
226,-7.121212121212121,0.03,0.0007012319
227,-6.818181818181818,0.03,0.0008568
228,-6.515151515151516,0.03,0.0010400247
229,-6.212121212121211,0.03,0.0012580585
230,-5.909090909090908,0.03,0.0015187692
231,-5.6060606060606055,0.03,0.0018337201
232,-5.303030303030303,0.03,0.0022180509
233,-5.0,0.03,0.002693696
234,-4.696969696969697,0.03,0.0032896232
235,-4.3939393939393945,0.03,0.004046483
236,-4.09090909090909,0.03,0.0050229263
237,-3.787878787878787,0.03,0.0062989425
238,-3.4848484848484844,0.03,0.007986827
239,-3.1818181818181817,0.03,0.010226173
240,-2.878787878787879,0.03,0.013165159
241,-2.575757575757576,0.03,0.016868038
242,-2.2727272727272716,0.03,0.021100326
243,-1.9696969696969688,0.03,0.02497713
244,-1.666666666666666,0.03,0.026472611
245,-1.3636363636363633,0.03,0.018983526
246,-1.0606060606060606,0.03,0.19485311
247,-0.7575757575757578,0.03,1.6633021
248,-0.45454545454545325,0.03,2.6628098
249,-0.1515151515151505,0.03,3.169244
250,0.15151515151515227,0.03,3.175857
251,0.45454545454545503,0.03,2.6822603
252,0.7575757575757578,0.03,1.6831905
253,1.0606060606060623,0.03,0.2001283
254,1.3636363636363633,0.03,0.0077104997
255,1.6666666666666679,0.03,0.0141963195
256,1.9696969696969688,0.03,0.015643878
257,2.2727272727272734,0.03,0.014905376
258,2.575757575757578,0.03,0.013324542
259,2.878787878787879,0.03,0.011622949
260,3.1818181818181834,0.03,0.010056419
261,3.4848484848484844,0.03,0.008683367
262,3.787878787878789,0.03,0.007497711
263,4.09090909090909,0.03,0.0064766835
264,4.3939393939393945,0.03,0.005597992
265,4.696969696969699,0.03,0.004840536
266,5.0,0.03,0.004186673
267,5.3030303030303045,0.03,0.0036215018
268,5.6060606060606055,0.03,0.0031315517
269,5.90909090909091,0.03,0.0027065706
270,6.212121212121211,0.03,0.0023372602
271,6.515151515151516,0.03,0.0020156335
272,6.81818181818182,0.03,0.0017352533
273,7.121212121212121,0.03,0.0014900398
274,7.424242424242426,0.03,0.0012760591
275,7.727272727272727,0.03,0.0010886621
276,8.030303030303031,0.03,0.00092403404
277,8.333333333333336,0.03,0.0007794332
278,8.636363636363637,0.03,0.0006528329
279,8.939393939393941,0.03,0.00054149143
280,9.242424242424242,0.03,0.0004433822
281,9.545454545454547,0.03,0.00035671704
282,9.848484848484848,0.03,0.0002806615
283,10.151515151515152,0.03,0.00021402352
284,10.454545454545457,0.03,0.00015429966
285,10.757575757575758,0.03,0.000101847574
286,11.060606060606062,0.03,5.6071207e-05
287,11.363636363636363,0.03,1.4944002e-05
288,11.666666666666668,0.03,-2.0937994e-05
289,11.969696969696969,0.03,-5.2886084e-05
290,12.272727272727273,0.03,-8.1377104e-05
291,12.575757575757578,0.03,-0.000106291845
292,12.878787878787879,0.03,-0.00012870319
293,13.181818181818183,0.03,-0.00014825352
294,13.484848484848484,0.03,-0.00016518123
295,13.787878787878789,0.03,-0.00018079765
296,14.090909090909093,0.03,-0.00019462593
297,14.393939393939394,0.03,-0.00020654686
298,14.696969696969699,0.03,-0.0002172757
299,15.0,0.03,-0.00022681244
300,-15.0,0.04,-0.0002955962
301,-14.696969696969697,0.04,-0.00029011257
302,-14.393939393939394,0.04,-0.00028427131
303,-14.09090909090909,0.04,-0.00027735718
304,-13.787878787878787,0.04,-0.0002700854
305,-13.484848484848484,0.04,-0.00026150234
306,-13.181818181818182,0.04,-0.0002518464
307,-12.878787878787879,0.04,-0.00024075992
308,-12.575757575757576,0.04,-0.0002289582
309,-12.272727272727273,0.04,-0.00021512993
310,-11.969696969696969,0.04,-0.00019963272
311,-11.666666666666666,0.04,-0.00018198974
312,-11.363636363636363,0.04,-0.00016172417
313,-11.06060606060606,0.04,-0.0001390744
314,-10.757575757575758,0.04,-0.000113086775
315,-10.454545454545453,0.04,-8.4357336e-05
316,-10.151515151515152,0.04,-5.1217154e-05
317,-9.848484848484848,0.04,-1.318939e-05
318,-9.545454545454545,0.04,2.9964373e-05
319,-9.242424242424242,0.04,7.872097e-05
320,-8.93939393939394,0.04,0.00013498776
321,-8.636363636363637,0.04,0.00019936077
322,-8.333333333333332,0.04,0.0002729129
323,-8.030303030303031,0.04,0.00035838597
324,-7.727272727272727,0.04,0.0004564952
325,-7.424242424242424,0.04,0.0005706977
326,-7.121212121212121,0.04,0.00070361607
327,-6.818181818181818,0.04,0.0008595418
328,-6.515151515151516,0.04,0.0010430049
329,-6.212121212121211,0.04,0.0012612771
330,-5.909090909090908,0.04,0.0015224647
331,-5.6060606060606055,0.04,0.0018381309
332,-5.303030303030303,0.04,0.0022241306
333,-5.0,0.04,0.0027007293
334,-4.696969696969697,0.04,0.003298087
335,-4.3939393939393945,0.04,0.00405745
336,-4.09090909090909,0.04,0.0050368737
337,-3.787878787878787,0.04,0.0063183736
338,-3.4848484848484844,0.04,0.008012457
339,-3.1818181818181817,0.04,0.010261817
340,-2.878787878787879,0.04,0.013214154
341,-2.575757575757576,0.04,0.016932769
342,-2.2727272727272716,0.04,0.021180792
343,-1.9696969696969688,0.04,0.025092525
344,-1.666666666666666,0.04,0.026680274
345,-1.3636363636363633,0.04,0.018906279
346,-1.0606060606060606,0.04,0.6466641
347,-0.7575757575757578,0.04,1.7623786
348,-0.45454545454545325,0.04,2.514763
349,-0.1515151515151505,0.04,2.8950355
350,0.15151515151515227,0.04,2.8995507
351,0.45454545454545503,0.04,2.5262985
352,0.7575757575757578,0.04,1.7761596
353,1.0606060606060623,0.04,0.6644823
354,1.3636363636363633,0.04,0.008250637
355,1.6666666666666679,0.04,0.014381809
356,1.9696969696969688,0.04,0.015712185
357,2.2727272727272734,0.04,0.0149664115
358,2.575757575757578,0.04,0.0133618545
359,2.878787878787879,0.04,0.011634989
360,3.1818181818181834,0.04,0.010053081
361,3.4848484848484844,0.04,0.008672161
362,3.787878787878789,0.04,0.0074830484
363,4.09090909090909,0.04,0.0064617824
364,4.3939393939393945,0.04,0.0055841636
365,4.696969696969699,0.04,0.0048276614
366,5.0,0.04,0.004175706
367,5.3030303030303045,0.04,0.0036117267
368,5.6060606060606055,0.04,0.0031224918
369,5.90909090909091,0.04,0.0026992988
370,6.212121212121211,0.04,0.0023308229
371,6.515151515151516,0.04,0.0020097923
372,6.81818181818182,0.04,0.0017303657
373,7.121212121212121,0.04,0.0014858674
374,7.424242424242426,0.04,0.0012724828
375,7.727272727272727,0.04,0.0010853242
376,8.030303030303031,0.04,0.00092129223
377,8.333333333333336,0.04,0.0007774066
378,8.636363636363637,0.04,0.0006510448
379,8.939393939393941,0.04,0.0005395841
380,9.242424242424242,0.04,0.00044183247
381,9.545454545454547,0.04,0.00035576336
382,9.848484848484848,0.04,0.00027958862
383,10.151515151515152,0.04,0.000212593
384,10.454545454545457,0.04,0.0001534652
385,10.757575757575758,0.04,0.00010113232
386,11.060606060606062,0.04,5.5236742e-05
387,11.363636363636363,0.04,1.4467165e-05
388,11.666666666666668,0.04,-2.1891668e-05
389,11.969696969696969,0.04,-5.336292e-05
390,12.272727272727273,0.04,-8.161552e-05
391,12.575757575757578,0.04,-0.00010676868
392,12.878787878787879,0.04,-0.00012894161
393,13.181818181818183,0.04,-0.00014837272
394,13.484848484848484,0.04,-0.00016541965
395,13.787878787878789,0.04,-0.00018115528
396,14.090909090909093,0.04,-0.00019474514
397,14.393939393939394,0.04,-0.00020678528
398,14.696969696969699,0.04,-0.0002173949
399,15.0,0.04,-0.00022669323
400,-15.0,0.05,-0.00029535778
401,-14.696969696969697,0.05,-0.00028999336
402,-14.393939393939394,0.05,-0.0002841521
403,-14.09090909090909,0.05,-0.00027699955
404,-13.787878787878787,0.05,-0.00026972778
405,-13.484848484848484,0.05,-0.0002611447
406,-13.181818181818182,0.05,-0.00025148876
407,-12.878787878787879,0.05,-0.00024087913
408,-12.575757575757576,0.05,-0.00022836216
409,-12.272727272727273,0.05,-0.0002147723
410,-11.969696969696969,0.05,-0.0001993943
411,-11.666666666666666,0.05,-0.00018127449
412,-11.363636363636363,0.05,-0.00016136654
413,-11.06060606060606,0.05,-0.00013847835
414,-10.757575757575758,0.05,-0.00011272915
415,-10.454545454545453,0.05,-8.352287e-05
416,-10.151515151515152,0.05,-5.026348e-05
417,-9.848484848484848,0.05,-1.2116507e-05
418,-9.545454545454545,0.05,3.0798838e-05
419,-9.242424242424242,0.05,7.9913065e-05
420,-8.93939393939394,0.05,0.00013617985
421,-8.636363636363637,0.05,0.00020079128
422,-8.333333333333332,0.05,0.00027458183
423,-8.030303030303031,0.05,0.0003600549
424,-7.727272727272727,0.05,0.00045840256
425,-7.424242424242424,0.05,0.00057272427
426,-7.121212121212121,0.05,0.00070576183
427,-6.818181818181818,0.05,0.0008620452
428,-6.515151515151516,0.05,0.001046462
429,-6.212121212121211,0.05,0.0012650918
430,-5.909090909090908,0.05,0.0015269946
431,-5.6060606060606055,0.05,0.0018432569
432,-5.303030303030303,0.05,0.0022297334
433,-5.0,0.05,0.0027081203
434,-4.696969696969697,0.05,0.0033070277
435,-4.3939393939393945,0.05,0.0040688943
436,-4.09090909090909,0.05,0.005051894
437,-3.787878787878787,0.05,0.0063384008
438,-3.4848484848484844,0.05,0.008040352
439,-3.1818181818181817,0.05,0.010300441
440,-2.878787878787879,0.05,0.013267918
441,-2.575757575757576,0.05,0.017005963
442,-2.2727272727272716,0.05,0.021278186
443,-1.9696969696969688,0.05,0.025234623
444,-1.666666666666666,0.05,0.026881857
445,-1.3636363636363633,0.05,0.016648812
446,-1.0606060606060606,0.05,0.88964516
447,-0.7575757575757578,0.05,1.7884289
448,-0.45454545454545325,0.05,2.3926203
449,-0.1515151515151505,0.05,2.696833
450,0.15151515151515227,0.05,2.6996675
451,0.45454545454545503,0.05,2.4005716
452,0.7575757575757578,0.05,1.801454
453,1.0606060606060623,0.05,0.9087042
454,1.3636363636363633,0.05,0.02956204
455,1.6666666666666679,0.05,0.014673037
456,1.9696969696969688,0.05,0.015814824
457,2.2727272727272734,0.05,0.015032453
458,2.575757575757578,0.05,0.013401313
459,2.878787878787879,0.05,0.01164834
460,3.1818181818181834,0.05,0.010049863
461,3.4848484848484844,0.05,0.008660836
462,3.787878787878789,0.05,0.007469101
463,4.09090909090909,0.05,0.0064474773
464,4.3939393939393945,0.05,0.0055705737
465,4.696969696969699,0.05,0.0048152637
466,5.0,0.05,0.0041646194
467,5.3030303030303045,0.05,0.0036019515
468,5.6060606060606055,0.05,0.0031147432
469,5.90909090909091,0.05,0.002692027
470,6.212121212121211,0.05,0.002324624
471,6.515151515151516,0.05,0.002004547
472,6.81818181818182,0.05,0.0017259549
473,7.121212121212121,0.05,0.0014820527
474,7.424242424242426,0.05,0.0012690257
475,7.727272727272727,0.05,0.0010825824
476,8.030303030303031,0.05,0.00091878884
477,8.333333333333336,0.05,0.00077526085
478,8.636363636363637,0.05,0.0006487798
479,8.939393939393941,0.05,0.0005382728
480,9.242424242424242,0.05,0.00044052117
481,9.545454545454547,0.05,0.00035433285
482,9.848484848484848,0.05,0.00027863495
483,10.151515151515152,0.05,0.00021163933
484,10.454545454545457,0.05,0.00015239231
485,10.757575757575758,0.05,0.00010041706
486,11.060606060606062,0.05,5.4402277e-05
487,11.363636363636363,0.05,1.3990328e-05
488,11.666666666666668,0.05,-2.2249296e-05
489,11.969696969696969,0.05,-5.3958967e-05
490,12.272727272727273,0.05,-8.209236e-05
491,12.575757575757578,0.05,-0.00010724552
492,12.878787878787879,0.05,-0.00012906082
493,13.181818181818183,0.05,-0.00014884956
494,13.484848484848484,0.05,-0.00016589649
495,13.787878787878789,0.05,-0.0001815129
496,14.090909090909093,0.05,-0.00019486435
497,14.393939393939394,0.05,-0.0002071429
498,14.696969696969699,0.05,-0.00021751411
499,15.0,0.05,-0.00022705086
500,-15.0,0.060000000000000005,-0.00029511936
501,-14.696969696969697,0.060000000000000005,-0.00028999336
502,-14.393939393939394,0.060000000000000005,-0.0002840329
503,-14.09090909090909,0.060000000000000005,-0.00027688034
504,-13.787878787878787,0.060000000000000005,-0.00026960857
505,-13.484848484848484,0.060000000000000005,-0.0002611447
506,-13.181818181818182,0.060000000000000005,-0.00025160797
507,-12.878787878787879,0.060000000000000005,-0.0002404023
508,-12.575757575757576,0.060000000000000005,-0.00022836216
509,-12.272727272727273,0.060000000000000005,-0.00021429546
510,-11.969696969696969,0.060000000000000005,-0.00019867904
511,-11.666666666666666,0.060000000000000005,-0.00018079765
512,-11.363636363636363,0.060000000000000005,-0.00016077049
513,-11.06060606060606,0.060000000000000005,-0.00013800152
514,-10.757575757575758,0.060000000000000005,-0.0001121331
515,-10.454545454545453,0.060000000000000005,-8.2807615e-05
516,-10.151515151515152,0.060000000000000005,-4.9667433e-05
517,-9.848484848484848,0.060000000000000005,-1.1401251e-05
518,-9.545454545454545,0.060000000000000005,3.211014e-05
519,-9.242424242424242,0.060000000000000005,8.098595e-05
520,-8.93939393939394,0.060000000000000005,0.00013772957
521,-8.636363636363637,0.060000000000000005,0.00020210259
522,-8.333333333333332,0.060000000000000005,0.00027613156
523,-8.030303030303031,0.060000000000000005,0.00036220066
524,-7.727272727272727,0.060000000000000005,0.00046078674
525,-7.424242424242424,0.060000000000000005,0.00057498924
526,-7.121212121212121,0.060000000000000005,0.00070838444
527,-6.818181818181818,0.060000000000000005,0.0008653831
528,-6.515151515151516,0.060000000000000005,0.001049919
529,-6.212121212121211,0.060000000000000005,0.0012691449
530,-5.909090909090908,0.060000000000000005,0.0015312862
531,-5.6060606060606055,0.060000000000000005,0.0018486213
532,-5.303030303030303,0.060000000000000005,0.00223629
533,-5.0,0.060000000000000005,0.002715988
534,-4.696969696969697,0.060000000000000005,0.003316803
535,-4.3939393939393945,0.060000000000000005,0.004081292
536,-4.09090909090909,0.060000000000000005,0.0050679874
537,-3.787878787878787,0.060000000000000005,0.0063598584
538,-3.4848484848484844,0.060000000000000005,0.008069916
539,-3.1818181818181817,0.060000000000000005,0.010342045
540,-2.878787878787879,0.060000000000000005,0.0133265685
541,-2.575757575757576,0.060000000000000005,0.017088575
542,-2.2727272727272716,0.060000000000000005,0.02139072
543,-1.9696969696969688,0.060000000000000005,0.025399847
544,-1.666666666666666,0.060000000000000005,0.027055783
545,-1.3636363636363633,0.060000000000000005,0.09568684
546,-1.0606060606060606,0.060000000000000005,1.0344782
547,-0.7575757575757578,0.060000000000000005,1.7861773
548,-0.45454545454545325,0.060000000000000005,2.2905476
549,-0.1515151515151505,0.060000000000000005,2.5442462
550,0.15151515151515227,0.060000000000000005,2.5461988
551,0.45454545454545503,0.060000000000000005,2.2969878
552,0.7575757575757578,0.060000000000000005,1.7976704
553,1.0606060606060623,0.060000000000000005,1.0524405
554,1.3636363636363633,0.060000000000000005,0.09663509
555,1.6666666666666679,0.060000000000000005,0.014995737
556,1.9696969696969688,0.060000000000000005,0.015968127
557,2.2727272727272734,0.060000000000000005,0.015106006
558,2.575757575757578,0.060000000000000005,0.013444109
559,2.878787878787879,0.060000000000000005,0.0116633605
560,3.1818181818181834,0.060000000000000005,0.010047717
561,3.4848484848484844,0.060000000000000005,0.008650346
562,3.787878787878789,0.060000000000000005,0.007455392
563,4.09090909090909,0.060000000000000005,0.006433649
564,4.3939393939393945,0.060000000000000005,0.005557103
565,4.696969696969699,0.060000000000000005,0.004803462
566,5.0,0.060000000000000005,0.004154129
567,5.3030303030303045,0.060000000000000005,0.0035927724
568,5.6060606060606055,0.060000000000000005,0.0031067561
569,5.90909090909091,0.060000000000000005,0.002685232
570,6.212121212121211,0.060000000000000005,0.002318902
571,6.515151515151516,0.060000000000000005,0.0019997787
572,6.81818181818182,0.060000000000000005,0.0017219018
573,7.121212121212121,0.060000000000000005,0.0014784764
574,7.424242424242426,0.060000000000000005,0.0012659263
575,7.727272727272727,0.060000000000000005,0.0010798406
576,8.030303030303031,0.060000000000000005,0.00091640465
577,8.333333333333336,0.060000000000000005,0.0007733535
578,8.636363636363637,0.060000000000000005,0.0006473493
579,8.939393939393941,0.060000000000000005,0.00053636543
580,9.242424242424242,0.060000000000000005,0.00043885224
581,9.545454545454547,0.060000000000000005,0.00035337918
582,9.848484848484848,0.060000000000000005,0.00027744286
583,10.151515151515152,0.060000000000000005,0.00021080486
584,10.454545454545457,0.060000000000000005,0.00015167706
585,10.757575757575758,0.060000000000000005,9.970181e-05
586,11.060606060606062,0.060000000000000005,5.380623e-05
587,11.363636363636363,0.060000000000000005,1.3394281e-05
588,11.666666666666668,0.060000000000000005,-2.2606924e-05
589,11.969696969696969,0.060000000000000005,-5.4435804e-05
590,12.272727272727273,0.060000000000000005,-8.25692e-05
591,12.575757575757578,0.060000000000000005,-0.00010748394
592,12.878787878787879,0.060000000000000005,-0.00012929924
593,13.181818181818183,0.060000000000000005,-0.00014896877
594,13.484848484848484,0.060000000000000005,-0.00016613491
595,13.787878787878789,0.060000000000000005,-0.00018175133
596,14.090909090909093,0.060000000000000005,-0.00019522198
597,14.393939393939394,0.060000000000000005,-0.0002070237
598,14.696969696969699,0.060000000000000005,-0.00021775253
599,15.0,0.060000000000000005,-0.00022705086
600,-15.0,0.06999999999999999,-0.00029500015
601,-14.696969696969697,0.06999999999999999,-0.00028975494
602,-14.393939393939394,0.06999999999999999,-0.00028379448
603,-14.09090909090909,0.06999999999999999,-0.00027699955
604,-13.787878787878787,0.06999999999999999,-0.00026937015
605,-13.484848484848484,0.06999999999999999,-0.00026078708
606,-13.181818181818182,0.06999999999999999,-0.00025101192
607,-12.878787878787879,0.06999999999999999,-0.00024004467
608,-12.575757575757576,0.06999999999999999,-0.0002276469
609,-12.272727272727273,0.06999999999999999,-0.00021429546
610,-11.969696969696969,0.06999999999999999,-0.000198083
611,-11.666666666666666,0.06999999999999999,-0.00018044002
612,-11.363636363636363,0.06999999999999999,-0.00016041286
613,-11.06060606060606,0.06999999999999999,-0.00013728626
614,-10.757575757575758,0.06999999999999999,-0.000111298636
